timestamp,x0,x1,x2,x3,is_anomaly
57,40.56,16.64,45.38,8.61,0
58,39.01,16.44,45.81,8.18,0
59,38.05,17.10,44.82,8.93,0
60,37.09,17.65,44.69,9.35,0
61,35.62,18.13,44.06,9.84,0
62,35.80,18.89,43.26,10.50,0
63,35.14,18.78,43.33,10.36,0
64,35.27,18.78,43.29,10.72,0
65,35.88,19.08,43.19,10.84,0
66,36.77,18.35,43.46,10.37,0
67,36.60,17.98,43.69,10.23,0
68,36.76,18.40,43.80,10.33,0
69,36.05,18.14,43.81,9.88,0
70,36.51,18.43,43.69,10.50,0
71,37.54,18.08,43.89,10.25,0
72,36.75,17.87,44.49,9.64,0
73,38.54,18.04,43.69,10.21,0
74,39.06,17.04,44.85,9.30,0
75,40.06,17.04,45.26,8.93,0
76,39.57,16.36,45.40,8.45,0
77,39.37,16.50,45.46,8.61,0
78,38.92,16.95,45.02,8.81,0
79,38.71,17.24,44.94,8.91,0
80,37.54,17.19,44.89,9.06,0
81,36.92,17.67,44.20,9.67,0
82,35.91,18.14,44.04,9.91,0
83,36.10,18.54,43.33,10.44,0
84,35.41,18.22,43.55,10.65,0
85,35.53,19.03,43.39,10.94,0
86,32.83,18.52,43.35,10.69,0
87,33.53,20.30,41.77,12.04,0
88,32.20,19.89,42.35,11.68,0
89,31.83,20.64,41.58,12.57,0
90,32.26,20.62,41.63,12.81,0
91,32.11,20.58,41.44,12.27,0
92,32.01,20.25,41.79,12.46,0
93,33.05,20.41,41.46,12.25,0
94,31.08,19.82,42.06,11.79,0
95,30.92,20.86,41.18,12.98,0
96,31.63,21.22,40.73,12.96,0
97,30.42,20.57,41.37,12.53,0
98,30.30,21.40,40.80,13.49,0
99,29.77,21.38,40.80,13.50,0
100,29.99,21.65,40.38,13.39,0
101,31.11,21.42,40.33,13.67,0
102,30.25,20.90,41.01,12.84,0
103,28.80,21.34,40.52,13.29,0
104,30.57,22.18,39.81,13.93,0
105,30.59,21.08,40.54,13.07,0
106,30.62,21.25,40.85,13.11,0
107,32.12,21.40,40.67,13.33,0
108,32.64,20.58,41.75,12.62,0
109,31.51,19.94,42.06,12.26,0
110,30.32,20.88,41.07,12.78,0
111,31.22,21.53,40.89,13.43,0
112,31.89,20.82,41.08,12.83,0
113,32.69,20.45,41.37,12.50,0
114,34.46,20.04,42.08,11.92,0
115,35.47,19.44,42.79,11.43,0
116,35.78,18.97,43.09,10.82,0
117,33.62,18.38,43.16,10.78,0
118,33.39,19.76,42.22,11.87,0
119,32.14,19.95,41.99,11.98,0
120,33.64,20.63,41.53,12.58,0
121,34.37,19.57,42.35,11.90,0
122,35.30,19.21,42.70,11.54,0
123,36.69,18.68,42.99,10.61,0
124,36.20,17.92,43.76,10.32,0
125,36.13,18.42,43.65,10.17,0
126,36.35,18.47,43.43,10.51,0
127,38.31,18.10,43.46,10.24,0
128,38.91,17.49,44.44,9.19,0
129,39.72,17.05,45.00,8.89,0
130,40.34,16.44,45.59,8.64,0
131,41.49,16.13,45.81,8.58,0
132,41.33,16.00,46.26,7.86,0
133,41.40,15.61,46.11,7.95,0
134,41.98,15.70,46.14,7.85,0
135,41.37,15.75,46.55,7.34,0
136,41.67,15.93,46.01,7.93,0
137,42.89,15.57,46.40,7.76,0
138,42.26,14.97,47.07,7.00,0
139,41.59,15.33,46.50,7.52,0
140,42.04,15.68,46.07,7.95,0
141,43.45,15.34,46.40,7.45,0
142,44.12,14.87,47.18,7.00,0
143,45.35,14.19,47.42,6.32,0
144,43.74,13.61,48.08,5.77,0
145,42.35,14.39,47.45,6.71,0
146,43.90,15.57,46.78,7.36,0
147,45.30,14.66,47.51,6.80,0
148,44.84,13.76,47.98,5.69,0
149,44.03,14.02,47.79,6.03,0
150,44.06,14.32,47.44,6.28,0
151,44.16,14.57,47.31,6.50,0
152,44.89,14.65,47.72,6.26,0
153,45.47,13.95,48.05,6.08,0
154,46.32,13.91,48.16,5.81,0
155,45.01,13.10,48.54,5.58,0
156,46.33,13.96,48.25,6.21,0
157,45.95,13.12,48.64,5.52,0
158,46.63,13.46,48.32,5.43,0
159,46.71,13.16,48.82,5.09,0
160,47.26,12.96,49.08,4.95,0
161,47.48,12.81,49.23,4.68,0
162,49.10,12.59,49.39,4.55,0
163,47.85,11.77,49.92,3.82,0
164,46.47,12.39,49.39,4.70,0
165,46.78,13.25,48.49,5.37,0
166,47.02,13.10,48.88,4.89,0
167,47.24,13.05,48.84,4.76,0
168,46.76,12.99,49.07,5.01,0
169,49.02,12.98,48.87,4.96,0
170,47.18,11.96,49.83,4.01,0
171,47.38,12.78,49.33,5.06,0
172,46.67,12.76,49.39,4.86,0
173,47.32,13.02,49.06,5.23,0
174,45.63,12.68,49.25,4.65,0
175,43.87,13.47,48.21,5.49,0
176,44.29,14.51,47.64,6.54,0
177,44.07,14.41,47.53,6.14,0
178,44.60,14.62,47.75,6.35,0
179,43.32,13.99,47.88,6.42,0
180,42.36,14.96,47.10,6.90,0
181,39.09,15.12,46.48,7.48,0
182,39.99,17.11,44.88,8.89,0
183,42.02,16.50,45.65,8.72,0
184,42.19,15.71,46.38,7.51,0
185,42.65,15.62,46.61,7.16,0
186,42.58,15.01,46.97,7.19,0
187,43.19,15.18,46.97,7.05,0
188,43.32,14.86,46.90,6.76,0
189,44.97,14.65,47.31,6.79,0
190,46.72,14.05,47.84,6.06,0
191,48.01,12.90,48.79,5.15,0
192,46.47,12.48,49.73,4.34,0
193,47.11,13.14,48.50,5.27,0
194,47.02,12.78,48.84,4.85,0
195,47.42,13.21,48.99,5.06,0
196,46.19,12.78,49.27,4.76,0
197,45.52,13.60,48.47,5.44,0
198,46.00,13.97,48.30,5.49,0
199,46.24,13.30,48.70,5.63,0
200,46.92,13.21,48.40,5.34,0
201,47.19,13.06,49.06,5.06,0
202,47.83,12.68,49.17,4.94,0
203,47.82,12.71,49.51,4.49,0
204,47.89,12.50,49.17,4.69,0
205,47.31,12.62,49.35,4.43,0
206,47.18,13.09,49.37,5.05,0
207,47.92,13.00,48.89,4.69,0
208,47.30,12.70,49.59,4.71,0
209,46.96,13.03,49.01,5.05,0
210,47.76,13.19,48.90,4.99,0
211,49.75,12.42,49.54,4.82,0
212,48.32,11.82,49.56,3.65,0
213,49.30,12.45,49.54,4.48,0
214,49.31,11.67,49.95,3.73,0
215,49.59,11.84,49.73,3.91,0
216,49.78,11.53,49.74,3.60,0
217,49.23,11.79,49.38,3.50,0
218,48.92,11.73,49.97,4.08,0
219,49.35,12.14,49.81,3.96,0
220,48.58,11.88,49.60,3.61,0
221,48.60,12.40,49.92,4.19,0
222,47.78,12.20,49.89,4.24,0
223,48.42,12.61,49.24,4.68,0
224,49.32,12.18,49.80,4.41,0
225,48.57,11.61,49.82,3.74,0
226,48.05,12.19,49.86,4.03,0
227,47.46,12.44,49.62,4.33,0
228,48.95,12.75,49.09,4.96,0
229,47.64,11.92,49.98,4.24,0
230,48.46,12.81,49.23,4.47,0
231,48.30,12.02,49.72,4.14,0
232,49.24,12.31,49.65,4.51,0
233,47.95,12.04,49.86,3.67,0
234,49.02,12.50,49.63,4.64,0
235,47.76,12.00,50.00,3.99,0
236,48.21,12.81,49.16,4.73,0
237,48.70,12.60,49.70,4.17,0
238,49.66,12.36,49.65,3.99,0
239,49.10,11.74,49.50,3.64,0
240,49.66,10.86,48.81,3.03,0
241,49.91,11.08,49.14,3.39,0
242,49.23,11.53,49.59,3.59,0
243,48.18,12.08,49.83,3.64,0
244,48.80,12.56,49.56,4.43,0
245,48.12,11.88,49.71,4.02,0
246,47.27,12.44,49.76,4.35,0
247,45.12,12.98,49.09,4.92,0
248,47.10,13.94,48.29,5.97,0
249,46.43,13.17,49.13,5.07,0
250,46.54,13.30,48.54,5.14,0
251,46.87,13.20,48.69,5.43,0
252,46.40,12.83,48.81,4.83,0
253,47.01,13.44,48.95,5.12,0
254,46.41,12.78,49.12,4.86,0
255,45.68,13.48,48.46,5.51,0
256,46.95,13.42,48.33,5.83,0
257,46.12,12.98,48.92,4.90,0
258,46.45,13.58,48.46,5.63,0
259,47.40,13.25,48.79,5.12,0
260,47.18,12.71,49.04,4.79,0
261,45.85,13.07,49.02,4.79,0
262,47.47,13.46,48.65,5.60,0
263,48.82,12.74,49.34,5.00,0
264,49.69,11.98,49.89,4.23,0
265,49.92,11.56,49.69,3.82,0
266,48.85,11.46,49.68,3.65,0
267,48.49,11.07,48.81,2.68,0
268,49.24,10.52,48.83,2.80,0
269,46.90,11.34,49.11,2.94,0
270,48.86,9.85,48.01,1.76,0
271,48.49,11.05,49.03,2.71,0
272,49.49,10.53,48.91,2.80,0
273,49.77,11.31,49.15,3.06,0
274,49.92,11.56,49.57,3.45,0
275,49.27,11.36,49.63,3.59,0
276,49.91,11.10,49.08,3.35,0
277,49.76,11.68,49.57,3.46,0
278,47.76,11.48,49.49,3.48,0
279,47.14,12.67,49.24,4.72,0
280,46.82,12.97,48.93,5.05,0
281,47.23,12.94,49.07,5.32,0
282,44.42,12.98,49.28,4.75,0
283,45.19,14.07,47.72,6.22,0
284,43.41,13.88,48.09,5.84,0
285,44.22,14.59,47.37,7.05,0
286,44.96,14.25,47.56,6.36,0
287,42.97,14.13,48.05,5.88,0
288,42.99,15.10,47.22,6.91,0
289,43.57,14.79,47.11,6.95,0
290,43.42,14.84,47.13,6.56,0
291,40.95,14.83,46.99,6.64,0
292,40.54,15.81,46.02,7.95,0
293,42.52,16.22,45.82,8.46,0
294,43.77,15.19,46.96,7.32,0
295,42.87,14.64,47.58,6.83,0
296,41.45,15.24,47.09,7.30,0
297,40.21,15.68,46.29,7.90,0
298,38.59,16.35,45.62,8.55,0
299,39.04,17.24,44.98,9.31,0
300,38.63,16.99,44.88,9.05,0
301,39.63,17.18,44.97,9.43,0
302,40.15,16.55,45.32,8.83,0
303,40.70,16.49,45.61,8.31,0
304,40.46,16.30,45.93,8.03,0
305,41.35,16.19,45.65,8.49,0
306,41.46,15.71,46.29,7.59,0
307,41.54,15.67,46.45,7.74,0
308,42.01,15.78,46.41,7.60,0
309,41.60,15.66,46.29,7.52,0
310,41.08,15.95,46.25,7.67,0
311,41.39,16.21,45.99,8.03,0
312,41.28,16.03,46.41,7.68,0
313,40.56,15.90,45.93,7.99,0
314,41.39,16.22,45.61,8.04,0
315,42.64,15.69,46.11,7.63,0
316,42.75,15.25,47.02,6.96,0
317,43.41,15.21,46.64,6.97,0
318,43.06,14.77,47.39,6.64,0
319,43.19,14.85,47.27,6.84,0
320,43.28,15.08,47.17,6.72,0
321,45.87,15.03,47.01,6.71,0
322,44.85,13.53,48.24,5.48,0
323,43.32,13.90,48.04,6.09,0
324,42.58,14.87,47.32,6.67,0
325,41.87,15.36,46.99,7.22,0
326,41.28,15.45,46.67,7.44,0
327,40.71,15.77,46.00,7.82,0
328,39.83,15.90,46.04,7.93,0
329,40.02,16.41,45.29,8.59,0
330,41.50,16.31,45.43,8.55,0
331,41.47,15.89,46.04,7.87,0
332,41.74,15.80,46.20,7.58,0
333,41.06,15.67,46.55,7.62,0
334,39.65,16.20,46.16,8.20,0
335,38.34,16.49,45.18,8.87,0
336,37.59,17.38,44.65,9.27,0
337,37.65,17.76,44.23,9.64,0
338,37.67,17.54,44.51,9.79,0
339,37.52,17.59,44.13,9.70,0
340,38.40,17.73,44.29,9.72,0
341,38.74,17.30,44.58,9.45,0
342,39.64,17.13,44.68,9.14,0
343,40.96,16.64,45.33,8.87,0
344,40.48,16.05,46.12,8.11,0
345,41.59,16.28,45.58,8.01,0
346,41.30,15.80,46.41,7.84,0
347,41.92,16.06,46.31,7.87,0
348,42.18,15.69,46.45,7.39,0
349,42.12,15.47,46.59,7.44,0
350,41.16,15.64,46.34,7.52,0
351,41.13,15.85,45.97,7.94,0
352,41.85,15.90,45.84,8.02,0
353,40.72,15.54,46.45,7.50,0
354,39.61,16.13,45.84,8.09,0
355,37.71,16.91,45.25,8.46,0
356,37.12,17.53,44.27,9.55,0
357,37.96,17.97,44.09,9.78,0
358,39.60,17.45,44.23,9.57,0
359,40.87,16.92,45.47,8.52,0
360,40.01,16.21,46.11,7.98,0
361,39.35,16.62,45.29,8.47,0
362,39.94,17.05,45.25,8.76,0
363,40.89,16.48,45.33,8.48,0
364,40.08,15.84,45.89,8.26,0
365,41.23,16.26,45.47,8.57,0
366,42.52,15.84,46.31,8.05,0
367,41.43,15.08,46.78,7.34,0
368,40.60,15.81,46.40,8.02,0
369,39.94,16.24,45.75,8.24,0
370,42.33,16.32,45.29,8.75,0
371,44.05,15.18,46.52,7.19,0
372,44.00,14.24,47.63,6.42,0
373,45.02,14.46,47.57,6.64,0
374,46.15,14.02,48.21,6.22,0
375,47.68,13.66,48.76,5.51,0
376,47.35,12.51,49.56,4.44,0
377,46.97,12.58,49.05,4.74,0
378,48.06,12.81,48.78,4.89,0
379,47.70,12.25,49.70,4.59,0
380,47.52,12.47,49.21,4.83,0
381,47.21,12.88,49.38,4.65,0
382,48.87,12.99,48.96,4.68,0
383,49.77,11.85,49.80,4.30,0
384,49.26,11.80,49.42,3.79,0
385,49.16,12.09,49.99,3.78,0
386,47.81,11.23,49.27,3.27,0
387,47.61,12.66,49.63,4.72,0
388,49.26,12.46,49.30,4.47,0
389,49.87,11.68,49.99,3.93,0
390,49.21,11.68,49.58,3.33,0
391,48.08,10.92,48.98,3.24,0
392,47.80,10.60,48.32,2.57,0
393,49.18,10.48,48.59,2.26,0
394,49.67,11.05,49.24,3.32,0
395,49.20,11.51,49.37,3.26,0
396,49.04,10.94,49.34,2.87,0
397,49.78,11.03,49.19,2.99,0
398,49.56,11.71,49.45,3.73,0
399,49.83,11.64,49.66,3.92,0
400,49.02,11.66,49.72,3.64,0
401,47.00,10.92,49.25,3.05,0
402,45.13,10.23,48.24,1.84,0
403,46.03,9.30,47.25,1.29,0
404,44.19,9.33,47.35,1.52,0
405,44.91,8.74,46.77,0.72,0
406,43.55,9.13,47.06,0.97,0
407,43.04,8.22,46.32,0.29,0
408,43.37,8.05,46.01,0.10,0
409,46.12,7.99,46.01,0.33,0
410,46.47,9.49,47.50,1.57,0
411,46.27,9.62,47.76,1.81,0
412,45.48,9.42,47.55,1.53,0
413,43.53,9.37,47.28,1.09,0
414,44.37,8.05,46.48,0.31,0
415,43.49,8.89,46.88,0.87,0
416,44.30,8.24,46.45,0.42,0
417,44.87,8.56,46.72,0.51,0
418,44.19,8.88,47.17,1.10,0
419,43.22,8.37,46.40,0.53,0
420,43.01,8.07,46.32,0.27,0
421,42.52,7.87,45.99,-0.21,0
422,44.19,7.83,46.00,-0.20,0
423,44.67,8.81,46.56,0.50,0
424,44.56,9.00,46.88,0.65,0
425,45.13,8.78,46.54,0.75,0
426,44.21,9.16,47.21,1.10,0
427,45.24,8.79,46.54,0.55,0
428,47.12,9.20,47.20,1.01,0
429,47.09,10.19,48.16,2.18,0
430,48.38,9.96,47.89,2.22,0
431,49.01,10.77,48.88,2.89,0
432,49.68,11.18,48.83,3.00,0
433,48.50,11.57,49.82,3.67,0
434,48.13,10.53,48.95,2.97,0
435,47.74,10.54,48.49,2.73,0
436,46.32,10.42,48.41,2.47,0
437,48.13,9.52,47.49,1.91,0
438,46.41,10.66,48.63,2.52,0
439,47.56,9.60,47.81,1.49,0
440,46.46,10.35,48.43,2.51,0
441,47.47,9.56,47.72,1.72,0
442,47.35,10.25,48.08,2.04,0
443,48.02,10.17,47.96,1.96,0
444,47.41,10.76,48.48,2.67,0
445,47.98,10.31,48.43,2.07,0
446,46.59,10.50,48.50,2.49,0
447,47.39,9.78,48.00,1.69,0
448,49.18,10.00,48.26,2.39,0
449,48.26,10.90,49.13,3.08,0
450,47.46,10.44,48.85,2.82,0
451,46.16,10.16,48.47,2.42,0
452,46.23,9.78,47.64,1.41,0
453,46.67,9.86,47.50,1.81,0
454,46.96,9.96,47.59,1.85,0
455,48.08,9.98,47.88,2.19,0
456,47.65,10.75,48.62,2.75,0
457,48.34,10.15,48.51,2.29,0
458,48.73,10.82,48.66,2.87,0
459,49.34,11.00,48.77,2.86,0
460,49.36,12.00,49.97,3.96,0
461,47.21,11.77,49.65,4.06,0
462,47.79,13.07,49.18,5.01,0
463,46.81,12.75,49.48,4.80,0
464,47.39,12.95,48.86,5.08,0
465,46.88,12.98,49.07,5.01,0
466,45.43,12.94,48.99,5.12,0
467,44.58,13.89,48.12,5.95,0
468,44.45,14.32,47.91,6.02,0
469,44.59,14.44,47.82,6.19,0
470,44.97,14.20,47.77,6.38,0
471,46.19,14.10,48.09,5.79,0
472,46.13,13.30,48.71,5.30,0
473,46.05,13.46,48.49,5.46,0
474,45.74,13.70,48.60,5.62,0
475,46.03,13.66,48.38,5.58,0
476,44.19,13.25,48.58,5.42,0
477,44.46,14.63,47.81,6.46,0
478,43.08,14.37,47.95,6.25,0
479,43.21,15.02,47.18,6.80,0
480,44.05,15.04,47.01,7.09,0
481,44.19,14.62,47.61,6.71,0
482,45.15,14.27,47.40,6.58,0
483,45.89,13.73,48.11,6.04,0
484,46.46,13.41,48.45,5.79,0
485,46.78,13.39,48.72,5.08,0
486,46.78,12.95,48.89,5.00,0
487,45.18,12.89,49.01,5.30,0
488,46.08,13.73,47.84,5.92,0
489,45.43,13.65,48.52,5.58,0
490,46.52,13.70,48.28,5.67,0
491,46.63,13.00,48.98,5.30,0
492,47.54,13.05,48.99,5.09,0
493,47.23,12.62,49.12,4.65,0
494,48.14,12.65,49.24,4.98,0
495,47.57,12.41,49.56,4.56,0
496,47.64,12.49,49.11,4.70,0
497,45.45,12.71,49.31,4.65,0
498,45.93,13.83,48.18,5.73,0
499,48.17,13.59,48.37,5.33,0
500,48.84,12.49,49.39,4.24,0
501,49.31,11.94,49.95,4.32,0
502,49.15,12.00,49.85,3.79,0
503,47.99,11.78,49.98,3.92,0
504,48.62,12.64,49.29,4.33,0
505,49.45,12.29,49.99,4.26,0
506,47.85,12.00,49.92,3.62,0
507,47.73,12.45,49.55,4.70,0
508,44.83,12.88,49.14,4.46,0
509,45.94,14.13,47.98,6.05,0
510,45.05,13.61,48.36,5.48,0
511,45.28,14.09,48.21,6.06,0
512,44.94,13.99,47.99,5.75,0
513,44.03,13.81,48.11,5.95,0
514,43.90,14.38,47.64,6.24,0
515,43.84,14.74,47.46,6.63,0
516,43.44,14.41,47.63,6.43,0
517,43.44,14.70,47.06,6.97,0
518,43.08,14.93,47.40,6.94,0
519,43.89,15.13,47.28,6.98,0
520,44.69,14.42,47.64,6.31,0
521,45.80,14.35,47.86,6.15,0
522,45.77,13.42,48.20,5.65,0
523,47.26,13.78,48.19,5.51,0
524,47.29,12.68,49.17,5.04,0
525,46.92,12.80,49.36,4.92,0
526,46.71,13.06,48.95,4.99,0
527,47.52,13.15,48.89,5.23,0
528,48.57,12.56,49.16,4.62,0
529,46.64,12.05,49.82,4.04,0
530,48.57,13.36,48.92,5.16,0
531,48.82,12.17,49.67,4.09,0
532,49.46,11.95,49.94,4.23,0
533,49.68,11.96,49.95,3.80,0
534,49.26,11.11,49.14,3.28,0
535,48.40,11.15,49.35,2.98,0
536,49.88,10.53,48.55,2.51,0
537,49.63,11.37,49.36,3.63,0
538,49.61,11.36,49.19,3.55,0
539,49.48,11.80,49.92,3.86,0
540,48.61,11.68,49.76,3.96,0
541,47.56,11.99,49.61,4.11,0
542,47.06,12.57,49.05,4.65,0
543,47.47,12.83,49.21,4.84,0
544,47.56,12.93,49.20,4.82,0
545,48.72,12.90,49.25,4.89,0
546,49.83,12.08,49.75,4.24,0
547,49.72,11.49,49.34,3.47,0
548,49.79,11.50,49.41,3.47,0
549,48.44,11.58,49.59,3.75,0
550,49.49,12.53,49.76,4.46,0
551,49.53,11.76,49.93,3.55,0
552,49.92,11.74,49.87,3.93,0
553,49.47,11.36,49.50,3.29,0
554,48.25,11.99,49.97,3.53,0
555,47.97,12.47,49.64,4.30,0
556,47.06,12.57,49.70,4.74,0
557,47.26,12.74,49.23,4.74,0
558,47.53,12.66,49.35,4.94,0
559,48.18,12.63,49.02,4.53,0
560,48.36,12.23,49.63,4.66,0
561,46.61,12.21,49.83,4.29,0
562,45.22,13.29,49.00,5.05,0
563,46.23,14.09,48.09,5.70,0
564,46.01,13.48,48.78,5.41,0
565,46.48,13.38,48.43,5.44,0
566,47.07,13.27,48.96,5.45,0
567,44.84,12.72,49.19,5.06,0
568,44.71,13.83,47.70,5.92,0
569,42.56,14.28,47.76,6.11,0
570,41.63,15.25,46.53,7.44,0
571,41.00,15.67,46.40,7.87,0
572,41.68,16.02,45.86,7.79,0
573,42.05,15.79,46.10,7.54,0
574,40.91,15.43,46.69,7.65,0
575,39.56,15.87,45.81,8.04,0
576,40.58,16.80,45.38,8.82,0
577,39.28,16.45,45.71,8.05,0
578,39.05,16.67,45.00,8.84,0
579,37.55,16.86,44.93,8.77,0
580,39.79,17.67,44.49,9.67,0
581,38.95,16.62,45.44,8.70,0
582,37.69,17.18,44.79,8.94,0
583,38.47,17.90,44.16,9.63,0
584,39.86,17.26,44.74,9.06,0
585,40.41,16.38,45.28,8.60,0
586,39.29,16.26,45.57,8.45,0
587,40.41,16.89,45.08,8.66,0
588,39.50,16.30,45.93,8.51,0
589,38.76,16.98,45.47,8.73,0
590,37.95,17.37,44.86,9.27,0
591,36.70,17.56,44.63,9.38,0
592,35.59,18.39,43.96,10.13,0
593,36.96,18.84,43.10,10.78,0
594,36.45,18.00,44.01,10.04,0
595,36.59,18.24,43.97,10.36,0
596,34.79,18.25,43.69,10.29,0
597,34.71,19.06,42.76,11.24,0
598,33.67,18.99,42.63,11.37,0
599,35.53,19.75,42.46,11.57,0
600,35.81,18.54,43.32,10.94,0
601,35.26,18.36,43.57,10.55,0
602,35.64,18.94,42.98,10.73,0
603,34.60,18.63,43.37,10.78,0
604,34.62,19.00,42.71,11.09,0
605,34.90,19.22,42.73,11.02,0
606,34.85,19.20,42.81,11.22,0
607,34.70,19.24,43.08,11.10,0
608,34.78,18.92,43.01,11.26,0
609,35.39,19.22,42.69,11.02,0
610,37.01,18.96,43.02,10.72,0
611,37.23,17.82,44.00,10.18,0
612,37.10,17.82,43.87,9.92,0
613,36.59,17.91,44.12,9.99,0
614,37.75,18.27,43.94,10.18,0
615,36.89,17.51,44.59,9.61,0
616,38.63,18.16,44.01,10.09,0
617,38.98,17.40,44.89,9.16,0
618,38.59,16.89,45.01,9.13,0
619,39.88,16.97,44.94,9.15,0
620,40.18,16.70,45.42,8.73,0
621,38.32,16.66,45.78,8.37,0
622,38.00,17.22,44.45,9.45,0
623,36.08,17.35,44.32,9.54,0
624,35.40,18.58,43.60,10.38,0
625,34.09,18.80,43.04,10.78,0
626,35.40,19.40,42.60,11.61,0
627,33.59,18.93,43.42,10.62,0
628,33.58,19.86,42.38,11.52,0
629,34.27,19.75,42.44,11.95,0
630,33.73,19.24,42.52,11.45,0
631,32.97,19.77,42.53,11.65,0
632,31.87,19.87,41.76,12.07,0
633,33.90,20.79,41.22,12.59,0
634,33.55,19.39,42.44,11.64,0
635,34.40,19.86,42.13,11.88,0
636,34.60,19.35,42.79,11.23,0
637,34.21,19.15,42.56,11.20,0
638,35.96,19.53,42.60,11.28,0
639,35.73,18.45,43.54,10.75,0
640,35.51,18.39,43.21,10.70,0
641,35.19,18.75,43.10,10.52,0
642,33.33,18.80,42.96,10.97,0
643,32.46,20.00,42.24,11.71,0
644,34.12,20.14,41.65,12.48,0
645,32.64,19.29,42.36,11.20,0
646,32.17,20.13,41.77,12.08,0
647,32.28,20.17,41.50,12.55,0
648,30.69,20.52,41.68,12.36,0
649,29.20,21.08,41.05,13.30,0
650,28.08,22.04,39.99,14.01,0
651,26.37,22.49,39.72,14.70,0
652,25.98,23.31,38.55,15.14,0
653,26.55,23.47,38.52,15.60,0
654,27.16,23.30,38.74,14.99,0
655,25.59,22.67,39.05,14.74,0
656,22.74,23.61,38.20,15.91,0
657,23.17,24.89,36.99,17.21,0
658,24.23,25.09,37.34,17.00,0
659,25.28,24.22,37.83,16.43,0
660,25.16,23.96,38.06,16.02,0
661,25.89,23.75,38.13,16.05,0
662,24.84,23.52,38.24,15.69,0
663,26.95,24.30,37.78,16.13,0
664,25.98,23.09,38.86,15.13,0
665,25.87,23.45,38.50,15.56,0
666,24.61,23.34,38.65,15.38,0
667,26.54,24.41,38.03,16.24,0
668,25.92,23.19,38.81,15.23,0
669,25.63,23.30,38.64,15.40,0
670,27.07,23.48,38.36,15.56,0
671,25.38,22.83,38.95,15.16,0
672,25.68,23.77,38.39,16.02,0
673,26.27,23.88,38.23,15.77,0
674,26.13,23.27,38.58,15.51,0
675,27.79,23.54,38.81,15.58,0
676,28.33,22.58,39.21,14.68,0
677,27.98,22.20,39.91,14.35,0
678,28.59,22.63,39.46,14.57,0
679,30.34,22.26,39.91,14.02,0
680,30.76,21.30,40.89,13.50,0
681,29.56,21.37,40.96,12.88,0
682,30.37,21.56,40.25,13.67,0
683,31.18,21.14,40.54,13.12,0
684,32.31,20.69,40.95,13.13,0
685,31.53,20.26,41.44,12.10,0
686,31.65,20.74,41.39,12.87,0
687,31.19,20.88,41.53,12.82,0
688,29.79,20.71,41.05,12.99,0
689,28.30,21.55,40.15,13.45,0
690,28.79,22.12,39.86,14.17,0
691,28.97,22.11,39.78,13.93,0
692,30.73,21.78,40.17,14.08,0
693,31.87,20.98,41.11,12.95,0
694,31.29,20.43,41.58,12.61,0
695,31.21,20.89,41.29,12.77,0
696,32.47,21.00,41.32,12.96,0
